# time_step [ps]	 rmsd [AA]
348.0 	 5.499579265251801 
350.0 	 5.100926441538353 
352.0 	 5.4485951765361325 
354.0 	 5.43400751467799 
356.0 	 5.913930994145737 
358.0 	 6.600572057587783 
360.0 	 5.912975845379674 
362.0 	 6.006957933589724 
364.0 	 5.403042932411102 
366.0 	 5.784240166514922 
368.0 	 6.142221154870905 
370.0 	 5.1489217009350154 
372.0 	 5.9682101479497405 
374.0 	 6.980645973605817 
376.0 	 5.9712753091383055 
378.0 	 6.7805586882616495 
380.0 	 7.052044322064659 
382.0 	 5.7087262827763094 
384.0 	 5.613234365211018 
386.0 	 5.9673206229492575 
388.0 	 5.7107525954196845 
390.0 	 6.483542057981724 
392.0 	 6.95887003411978 
394.0 	 6.911012363866415 
396.0 	 4.936809764897559 
398.0 	 5.475346382362469 
400.0 	 5.835564224865262 
402.0 	 5.004794529914451 
404.0 	 6.004188971008881 
406.0 	 5.592636317606653 
408.0 	 5.6864806764877915 
410.0 	 4.803842083626513 
412.0 	 5.998865889098014 
414.0 	 5.751471596652849 
416.0 	 5.3375399636611744 
418.0 	 4.567132666307437 
420.0 	 5.099123847467685 
422.0 	 5.116384867502502 
424.0 	 5.739413453590209 
426.0 	 6.888246432094971 
428.0 	 5.995359089917449 
430.0 	 5.3925241805885396 
432.0 	 4.338572776566751 
434.0 	 4.266119176022045 
436.0 	 5.032231523561767 
438.0 	 4.973114146951037 
440.0 	 4.788453298918567 
442.0 	 4.504713402867174 
444.0 	 5.260959867455028 
446.0 	 5.319151013568812 
448.0 	 4.9714699476129445 
450.0 	 4.9538722699392705 
452.0 	 4.634485156947659 
454.0 	 4.888594736934151 
456.0 	 4.93396831635857 
458.0 	 4.044674712153519 
460.0 	 5.6589559212991905 
462.0 	 5.27657276401718 
464.0 	 4.951866764521516 
466.0 	 5.5651587974762196 
468.0 	 5.4334218131562775 
470.0 	 5.862642833384463 
472.0 	 4.481954827493815 
474.0 	 5.520529489510416 
476.0 	 5.47269602965911 
478.0 	 5.1088993659174395 
480.0 	 5.792268307593188 
482.0 	 5.5930782092952205 
484.0 	 6.9803806976129055 
486.0 	 5.7233370300707085 
488.0 	 5.668224754829114 
490.0 	 4.977709412711623 
492.0 	 4.934028157362324 
494.0 	 5.302404128466333 
496.0 	 5.048664763883151 
498.0 	 5.292341089606971 
500.0 	 4.8097493004248895 
502.0 	 6.0106824956773135 
504.0 	 5.387297468864151 
506.0 	 4.530665324219474 
508.0 	 4.201652939271408 
510.0 	 5.50236768074053 
512.0 	 5.189685588503732 
514.0 	 4.773724020520724 
516.0 	 5.878705242222852 
518.0 	 5.601669583279184 
520.0 	 5.123397685466198 
522.0 	 5.670300069637721 
524.0 	 6.726526398834559 
526.0 	 8.142260834479751 
528.0 	 5.75102141943697 
530.0 	 6.655995219859082 
532.0 	 5.3681852882224295 
534.0 	 4.656457361696198 
536.0 	 4.8692399383719085 
538.0 	 5.776295097709367 
540.0 	 5.7077937301333215 
542.0 	 5.469909353381644 
544.0 	 5.063989857021269 
546.0 	 5.584886481720347 
548.0 	 4.894989168219349 
550.0 	 5.771551504740949 
552.0 	 5.237179916843866 
554.0 	 4.3128459516205355 
556.0 	 4.632333235950694 
558.0 	 4.747793438539821 
560.0 	 5.066786176428205 
562.0 	 4.506556190599991 
564.0 	 5.404391328967525 
566.0 	 5.9647937014572125 
568.0 	 5.331909297617038 
570.0 	 4.965969032318656 
572.0 	 4.745346650252484 
574.0 	 4.63732131662309 
576.0 	 5.45008220415259 
578.0 	 5.019772060244164 
580.0 	 4.909925372032708 
582.0 	 5.583889978568406 
584.0 	 5.735548170373946 
586.0 	 5.270836232734962 
588.0 	 5.239872509469494 
590.0 	 5.098717913430581 
592.0 	 6.231236151967049 
594.0 	 5.574443534955742 
596.0 	 5.6253834818459305 
598.0 	 5.6739185568787285 
600.0 	 4.557909557644667 
602.0 	 5.87152452189975 
604.0 	 5.8330358160967055 
606.0 	 5.780666085903636 
608.0 	 5.367333027630697 
610.0 	 4.9084428573377465 
612.0 	 4.496906180061021 
614.0 	 5.091592034967879 
616.0 	 4.8465872472586895 
618.0 	 5.848954308210837 
620.0 	 5.6496690967975995 
622.0 	 6.390035004871246 
624.0 	 5.520281760245171 
626.0 	 5.188005909008009 
628.0 	 5.319450840994827 
630.0 	 5.428745344122276 
632.0 	 5.622529228923245 
634.0 	 5.191249403200247 
636.0 	 6.1351346285867745 
638.0 	 5.335079016639418 
640.0 	 6.431057300831247 
642.0 	 3.986944322799423 
644.0 	 5.725623557641434 
646.0 	 5.375159903754997 
648.0 	 5.094107650157033 
650.0 	 5.488271542247336 
652.0 	 4.922438181795518 
654.0 	 5.754932710905583 
656.0 	 5.676981800010363 
658.0 	 5.132561538516577 
660.0 	 5.132880801281861 
662.0 	 4.975262529720113 
664.0 	 5.09573752371674 
666.0 	 5.285369564610033 
668.0 	 5.043768125865908 
670.0 	 4.774281896451393 
672.0 	 5.5562371258455805 
674.0 	 5.089448671149488 
676.0 	 4.2326226874453985 
678.0 	 5.214881313623226 
680.0 	 5.915545073416084 
682.0 	 5.277936970401409 
684.0 	 5.611250908558874 
686.0 	 5.986169145049942 
688.0 	 5.576658076959363 
690.0 	 4.899875285735098 
692.0 	 4.410540263865409 
694.0 	 5.506988938573879 
696.0 	 5.621463631179261 
698.0 	 5.597483709723193 
700.0 	 6.269460528554243 
702.0 	 5.748324913909119 
704.0 	 5.352473138184428 
706.0 	 5.44643688646971 
708.0 	 4.991435694101714 
710.0 	 5.607356215611926 
712.0 	 5.682087611285996 
714.0 	 6.720089834762982 
716.0 	 7.025891273170095 
718.0 	 7.111360226733936 
720.0 	 7.006068996902069 
722.0 	 5.5767494784756195 
724.0 	 6.4127148945084 
726.0 	 7.624882342049171 
728.0 	 5.850939159716505 
730.0 	 6.3599085566564835 
732.0 	 6.586824562386165 
734.0 	 6.317840514807579 
736.0 	 6.786489326220959 
738.0 	 6.411827695296193 
740.0 	 6.332122128548555 
742.0 	 5.994996915190232 
744.0 	 6.230380663143441 
746.0 	 6.6044915336762084 
748.0 	 7.0110727145957945 
750.0 	 6.822317005486208 
752.0 	 5.92462389502839 
754.0 	 5.555297150139669 
756.0 	 6.5555261800143505 
758.0 	 6.795251202426238 
760.0 	 6.406008006061702 
762.0 	 5.990389522693001 
764.0 	 6.377860670480598 
766.0 	 6.31110497623549 
768.0 	 6.412999593445442 
770.0 	 7.150761085553032 
772.0 	 5.60640583093145 
774.0 	 6.652158933385203 
776.0 	 5.80932417833541 
778.0 	 6.457813354799495 
780.0 	 6.369145920572952 
782.0 	 6.774354617230125 
784.0 	 5.830983667794641 
786.0 	 6.108167723978104 
788.0 	 7.562311973646275 
790.0 	 6.525185465965628 
792.0 	 6.571639572178483 
794.0 	 5.937965871440305 
796.0 	 5.447464244200568 
798.0 	 5.197724035537384 
800.0 	 5.242510596541548 
802.0 	 5.156052098322403 
804.0 	 7.133141040374284 
806.0 	 6.095303897589224 
808.0 	 6.56681133827116 
810.0 	 6.641930390277938 
812.0 	 5.635060927943675 
814.0 	 4.841537664446014 
816.0 	 4.428830932285561 
818.0 	 5.470370154077129 
820.0 	 5.554430059562176 
822.0 	 6.219362824558461 
824.0 	 6.400800898439116 
826.0 	 6.770645837199483 
828.0 	 6.407329480530747 
830.0 	 5.497954191867444 
832.0 	 6.80852404245872 
834.0 	 5.812393699464387 
836.0 	 7.05507304766665 
838.0 	 5.65373567371096 
840.0 	 6.170436577847521 
842.0 	 6.093170534563628 
844.0 	 6.147373251857134 
846.0 	 6.772404937459613 
848.0 	 7.353872502876145 
850.0 	 6.82222057381555 
852.0 	 7.064454487795616 
854.0 	 6.3282401347327415 
856.0 	 6.796695010865871 
858.0 	 8.10707831392319 
860.0 	 6.685599177810647 
862.0 	 6.750790267269478 
864.0 	 6.706570625377486 
866.0 	 6.413991993908132 
868.0 	 6.564997813303545 
870.0 	 6.49499554945785 
872.0 	 7.226433613513626 
874.0 	 6.488790477280393 
876.0 	 6.527283940676797 
878.0 	 6.347151466370844 
880.0 	 7.635311977141589 
882.0 	 6.269127166307155 
884.0 	 5.457544728084644 
886.0 	 6.451178805480483 
888.0 	 4.350992062690094 
890.0 	 5.539077385421947 
892.0 	 7.223789264272042 
894.0 	 6.364910021423293 
896.0 	 6.701860126606483 
898.0 	 6.637935349805774 
900.0 	 6.397194341081506 
902.0 	 6.641614546585071 
904.0 	 6.934240902335061 
906.0 	 5.440973693077771 
908.0 	 5.400607771053955 
910.0 	 5.661831507967402 
912.0 	 6.440568355970351 
914.0 	 5.664452646950554 
916.0 	 6.8187421632787615 
918.0 	 6.198980427295689 
920.0 	 5.655098037510631 
922.0 	 6.531184190447826 
924.0 	 6.143077865416195 
926.0 	 6.253788375855191 
928.0 	 5.621805316110834 
930.0 	 6.724471791083799 
932.0 	 6.065793368836525 
934.0 	 6.782762092638271 
936.0 	 6.766689069927951 
938.0 	 6.745659503633771 
940.0 	 5.845035427282354 
942.0 	 6.903771049804588 
944.0 	 6.264096082634101 
946.0 	 4.693285056448812 
948.0 	 5.859120166390449 
950.0 	 6.283033702440183 
952.0 	 5.494284823222438 
954.0 	 5.481572031413568 
956.0 	 4.720277640243977 
958.0 	 4.8412790731852855 
960.0 	 5.6302049589062255 
962.0 	 4.262462420112413 
964.0 	 4.672221662067728 
966.0 	 4.5492232359478875 
968.0 	 5.406637115023356 
970.0 	 5.724335030797166 
972.0 	 6.4888434253093275 
974.0 	 5.276505276409363 
976.0 	 4.818798045868283 
978.0 	 5.6576139192476935 
980.0 	 5.280417090640508 
982.0 	 5.275674675958645 
984.0 	 5.08530828661832 
986.0 	 6.83867022285386 
988.0 	 5.629180359677268 
990.0 	 6.871358982247456 
992.0 	 6.335181692254496 
994.0 	 5.124164838764854 
996.0 	 5.386182245672475 
998.0 	 5.575897763233021 
1000.0 	 5.367319667496 
1002.0 	 6.32690773215314 
1004.0 	 4.758491810235478 
1006.0 	 4.691017999828585 
1008.0 	 4.85562322088265 
1010.0 	 5.216586142684209 
1012.0 	 6.449367378827344 
1014.0 	 6.667997404796429 
1016.0 	 6.2176896798559556 
1018.0 	 7.0366621414820685 
1020.0 	 6.126084005916299 
1022.0 	 6.479749415270378 
1024.0 	 6.378701948104995 
1026.0 	 6.652099311203874 
1028.0 	 6.411068497282612 
1030.0 	 5.144925674908451 
1032.0 	 6.0705022236431985 
1034.0 	 6.0345951626437575 
1036.0 	 5.26946915653217 
1038.0 	 5.562870450443742 
1040.0 	 4.524698846701678 
1042.0 	 5.151436060208545 
1044.0 	 5.726762993644053 
1046.0 	 5.2009554316723 
1048.0 	 6.608528157052678 
1050.0 	 6.037144525919553 
1052.0 	 7.348955530232329 
1054.0 	 6.263025212124582 
1056.0 	 7.612325851624371 
1058.0 	 7.34183934344574 
1060.0 	 7.630769840561568 
1062.0 	 7.243754071787478 
1064.0 	 7.65848794880998 
1066.0 	 7.5566722274537765 
1068.0 	 7.809774520938621 
1070.0 	 7.619558733731335 
1072.0 	 6.730772575040447 
1074.0 	 8.009376190908817 
1076.0 	 7.570476479212776 
1078.0 	 7.234589218149004 
1080.0 	 7.257148710417697 
1082.0 	 7.06680306378924 
1084.0 	 8.515052340824049 
1086.0 	 8.22669160075002 
1088.0 	 8.83607862312227 
1090.0 	 8.327414535977656 
1092.0 	 7.2754881389808945 
1094.0 	 6.9905855860036406 
1096.0 	 7.77724435800277 
1098.0 	 7.939933644869429 
1100.0 	 7.817775525228189 
1102.0 	 7.684201526053115 
1104.0 	 8.39888129239539 
1106.0 	 7.427079922627273 
1108.0 	 7.593568160851815 
1110.0 	 7.779611278073158 
1112.0 	 7.714266657654852 
1114.0 	 8.495269919495627 
1116.0 	 8.876375295348371 
1118.0 	 8.337503977033613 
1120.0 	 8.187264024228856 
1122.0 	 8.54822097351059 
1124.0 	 8.243255241341108 
1126.0 	 8.307482726463963 
1128.0 	 6.954461526898466 
1130.0 	 5.456342709193271 
1132.0 	 5.383353230505307 
1134.0 	 4.655863609847643 
1136.0 	 4.448558621532019 
1138.0 	 6.112318492558305 
1140.0 	 5.855852659426589 
1142.0 	 5.183595444541322 
1144.0 	 5.358867280945731 
1146.0 	 4.6715159178819174 
1148.0 	 6.139982413933726 
1150.0 	 5.13876642740528 
1152.0 	 5.844762735388032 
1154.0 	 5.025908178649417 
1156.0 	 5.969103181307265 
1158.0 	 4.870482142581011 
1160.0 	 5.026927251936062 
1162.0 	 4.882834334448852 
1164.0 	 4.894203497928762 
1166.0 	 4.927101382071603 
1168.0 	 5.011839562537951 
1170.0 	 4.657744210177518 
1172.0 	 5.089041675900575 
1174.0 	 5.167548390113012 
1176.0 	 5.956532550849221 
1178.0 	 5.579916306043494 
1180.0 	 5.199550051401715 
1182.0 	 5.0496586353269475 
1184.0 	 5.3100185109457145 
1186.0 	 5.537644115209267 
1188.0 	 6.084864564000744 
1190.0 	 6.648721444136989 
1192.0 	 8.06627417840535 
1194.0 	 7.366803425768746 
1196.0 	 7.9627260398157595 
1198.0 	 6.611402022382011 
1200.0 	 6.947739934104051 
1202.0 	 6.380092862378816 
1204.0 	 7.085139310802666 
1206.0 	 7.002919206508484 
1208.0 	 8.302439990018039 
1210.0 	 8.4028873328172 
1212.0 	 9.840356076933858 
1214.0 	 8.846819797650042 
1216.0 	 7.280176090330688 
1218.0 	 7.168916315408457 
1220.0 	 6.82989388743842 
1222.0 	 7.643746612931507 
1224.0 	 9.226581905373836 
1226.0 	 9.584788152513529 
1228.0 	 7.745995586050109 
1230.0 	 8.26283105740665 
1232.0 	 7.740278796545409 
1234.0 	 7.804043423595051 
1236.0 	 7.1843459407915 
1238.0 	 6.9823970099204065 
1240.0 	 6.746765338365436 
1242.0 	 7.27439949851253 
1244.0 	 9.015863468033308 
1246.0 	 6.885919142643928 
1248.0 	 7.371589539535882 
1250.0 	 8.592169725123663 
