# time_step [ps]	 rmsd [AA]
810.0 	 17.56664277034103 
812.0 	 16.89467856712042 
814.0 	 16.665834909533334 
816.0 	 16.895730731259494 
818.0 	 17.428687889712315 
820.0 	 17.142664525192686 
822.0 	 16.28006355875638 
824.0 	 17.407768832804173 
826.0 	 17.276894982546793 
828.0 	 17.56928138678213 
830.0 	 17.62072507891483 
832.0 	 18.180592383269637 
834.0 	 17.842611400841076 
836.0 	 18.37507369988554 
838.0 	 19.368202666112456 
840.0 	 18.874236777545143 
842.0 	 19.016713613430134 
844.0 	 19.50495249966434 
846.0 	 18.222832515896975 
848.0 	 19.23850992816107 
850.0 	 17.766116233032466 
852.0 	 17.8085425892974 
854.0 	 16.802735660482192 
856.0 	 16.034912357404227 
858.0 	 15.861305542154046 
860.0 	 16.401228434867985 
862.0 	 16.187994962844165 
864.0 	 15.536398828612867 
866.0 	 15.475775807046201 
868.0 	 16.00787702524471 
870.0 	 15.731859379816058 
872.0 	 16.386751025197082 
874.0 	 16.19685343386134 
876.0 	 16.199943121361585 
878.0 	 17.13682443750739 
880.0 	 17.716197252599265 
882.0 	 16.71771678844937 
884.0 	 15.435166129544399 
886.0 	 17.42641284382815 
888.0 	 16.799173486483518 
890.0 	 17.088414478248968 
892.0 	 17.2388217974187 
894.0 	 18.20317909404836 
896.0 	 19.04369575889285 
898.0 	 19.413732990417497 
900.0 	 19.953969360828005 
902.0 	 20.876071603217305 
904.0 	 19.13785775297769 
906.0 	 19.437215727410575 
908.0 	 18.859520545495833 
910.0 	 18.47998234024353 
912.0 	 17.83853025579061 
914.0 	 16.994663429858498 
916.0 	 18.36846930660669 
918.0 	 17.603353683416366 
920.0 	 17.340899471298236 
922.0 	 16.585286300559474 
924.0 	 17.53095767310176 
926.0 	 17.667365524271027 
928.0 	 16.640384591364384 
930.0 	 17.020877821917225 
932.0 	 16.488573739750358 
934.0 	 18.00911659890811 
936.0 	 17.775162384489775 
938.0 	 18.443614517299654 
940.0 	 18.47194276662639 
942.0 	 17.542543544075656 
944.0 	 17.08722253346705 
946.0 	 16.098033689226604 
948.0 	 15.552644529939688 
950.0 	 15.699779898806428 
952.0 	 15.807089274031451 
954.0 	 15.568131683839638 
956.0 	 15.07410798584168 
958.0 	 15.148700690150068 
960.0 	 15.599937657070482 
962.0 	 16.319094304855827 
964.0 	 16.53770012073361 
966.0 	 15.559389134559185 
968.0 	 16.281564092563944 
970.0 	 15.339155345794321 
972.0 	 15.72163704453046 
974.0 	 17.031328888220074 
976.0 	 17.507045622174196 
978.0 	 17.19881156275385 
980.0 	 17.663089024131853 
982.0 	 17.202219891939567 
984.0 	 18.895309486128696 
986.0 	 18.761603692010933 
988.0 	 16.77011925791007 
990.0 	 18.55989301611103 
992.0 	 19.740272795737006 
994.0 	 19.50736968007577 
996.0 	 18.69425185745355 
998.0 	 18.133234542893472 
1000.0 	 17.831104998428014 
1002.0 	 18.119013389144524 
1004.0 	 16.682348063643243 
1006.0 	 17.349463901976097 
1008.0 	 17.948359331620757 
1010.0 	 16.72957813496724 
1012.0 	 16.40867609253353 
1014.0 	 15.422875439658938 
1016.0 	 15.819081024228701 
1018.0 	 16.21188643621777 
1020.0 	 16.88272752950421 
1022.0 	 16.907040982989475 
1024.0 	 16.54748320814062 
1026.0 	 16.535309636425055 
1028.0 	 15.923399100713498 
1030.0 	 16.02650713254556 
1032.0 	 17.2464668026452 
1034.0 	 16.112344820545054 
1036.0 	 15.34091952659006 
1038.0 	 15.638914605605876 
1040.0 	 15.864533606363532 
1042.0 	 14.545784578652842 
1044.0 	 15.482087239371099 
1046.0 	 16.38155113881517 
1048.0 	 17.09719134292301 
1050.0 	 17.713167678340845 
1052.0 	 15.836529194074512 
1054.0 	 15.655751331207208 
1056.0 	 14.917131213106963 
1058.0 	 15.012727150614309 
1060.0 	 15.513527842527626 
1062.0 	 15.828079603343488 
1064.0 	 15.876343207615102 
1066.0 	 16.515509735405644 
1068.0 	 17.156954902599942 
1070.0 	 16.46394714483559 
1072.0 	 16.911727582585552 
1074.0 	 17.0389237763047 
1076.0 	 16.37398476840396 
1078.0 	 15.287692224541443 
1080.0 	 15.627068969559394 
1082.0 	 15.402763414040592 
1084.0 	 15.686753972238224 
1086.0 	 14.66897019262317 
1088.0 	 15.452029010577807 
1090.0 	 15.622626817527223 
1092.0 	 15.422331599141327 
1094.0 	 15.929826128966873 
1096.0 	 16.34294591341742 
1098.0 	 16.709914883980485 
1100.0 	 16.155936610489775 
1102.0 	 16.84681701321128 
1104.0 	 16.2897107136792 
1106.0 	 15.500857744711888 
1108.0 	 16.853240565432674 
1110.0 	 15.590816444141174 
1112.0 	 16.491163069593682 
1114.0 	 17.00728476973723 
1116.0 	 15.950539661562818 
1118.0 	 15.99564751157012 
1120.0 	 16.51470412354635 
1122.0 	 16.13965696713015 
1124.0 	 15.38764085667967 
1126.0 	 16.326670676822424 
1128.0 	 15.521842730010798 
1130.0 	 15.543264640186154 
1132.0 	 15.711800626679766 
1134.0 	 16.599413882966097 
1136.0 	 16.016802576958696 
1138.0 	 15.40647166768938 
1140.0 	 16.25499105827915 
1142.0 	 14.761103356647212 
1144.0 	 15.283779586132646 
1146.0 	 14.74336582111366 
1148.0 	 15.359844902653082 
1150.0 	 15.597001581008607 
1152.0 	 16.63524334672526 
1154.0 	 16.08915799193633 
1156.0 	 16.03160347591833 
1158.0 	 16.604163875441344 
1160.0 	 16.786330480077808 
1162.0 	 17.071378166060278 
1164.0 	 15.749505336432044 
1166.0 	 16.67641437272868 
1168.0 	 16.9109267159362 
1170.0 	 15.280941605932357 
1172.0 	 17.48761482449583 
1174.0 	 16.924859881680007 
1176.0 	 16.822586967806174 
1178.0 	 16.086924857774207 
1180.0 	 16.553044323248873 
1182.0 	 17.98251546726982 
1184.0 	 18.133876154491688 
1186.0 	 17.10867809908207 
1188.0 	 16.782341285157226 
1190.0 	 16.205622567184793 
1192.0 	 16.778690250777885 
1194.0 	 16.965677129600746 
1196.0 	 17.38954338872459 
1198.0 	 16.224608665054767 
1200.0 	 16.13200729005115 
1202.0 	 15.542627936694714 
1204.0 	 16.762419075284512 
1206.0 	 16.7849097400812 
1208.0 	 17.21288051346832 
1210.0 	 16.630220345780906 
1212.0 	 17.881729191835298 
1214.0 	 17.51916643796666 
1216.0 	 17.87868815581875 
1218.0 	 17.801185906848424 
1220.0 	 18.054404822271277 
1222.0 	 19.386235893261244 
1224.0 	 18.504870507538268 
1226.0 	 18.46997423352255 
1228.0 	 18.375772768247163 
1230.0 	 19.280892286472923 
1232.0 	 19.239793988270595 
1234.0 	 19.336630390025167 
1236.0 	 18.370722630110347 
1238.0 	 18.095275454590624 
1240.0 	 16.944247280657795 
1242.0 	 17.204592481032524 
1244.0 	 16.55630791320385 
1246.0 	 17.55839862152093 
1248.0 	 17.73818424923872 
1250.0 	 17.784852887634987 
